	auc	binaryaccuracy	precision	recall	seed
0	0.797619104385376	0.8823529481887817	0.6666666865348816	0.6666666865348816	42
1	0.574999988079071	0.6470588445663452	0.4000000059604645	0.4000000059604645	42
2	0.3083333671092987	0.3529411852359772	0.125	0.20000000298023224	42
3	0.6730769872665405	0.7647058963775635	0.5	0.5	42
4	0.682692289352417	0.6470588445663452	0.375	0.75	42
5	0.550000011920929	0.5882353186607361	0.1428571492433548	0.5	42
6	0.491666704416275	0.529411792755127	0.2857142984867096	0.4000000059604645	42
7	0.6590909361839294	0.7058823704719543	0.6000000238418579	0.5	42
8	0.5480769276618958	0.7058823704719543	0.3333333432674408	0.25	42
9	0.550000011920929	0.5625	0.4285714328289032	0.5	42
10	0.3083333671092987	0.3529411852359772	0.125	0.20000000298023224	135
11	0.5961538553237915	0.6470588445663452	0.3333333432674408	0.5	135
12	0.5595238208770752	0.7058823704719543	0.25	0.3333333432674408	135
13	0.6547619700431824	0.6470588445663452	0.2857142984867096	0.6666666865348816	135
14	0.5428571701049805	0.5882353186607361	0.5	0.2857142984867096	135
15	0.557692289352417	0.5882353186607361	0.2857142984867096	0.5	135
16	0.75	0.8235294222831726	1.0	0.5	135
17	0.5961538553237915	0.6470588445663452	0.3333333432674408	0.5	135
18	0.6442307829856873	0.5882353186607361	0.3333333432674408	0.75	135
19	0.5833333134651184	0.625	0.3333333432674408	0.5	135
20	0.6833333373069763	0.8235294222831726	0.3333333432674408	0.5	23
21	0.3333333134651184	0.5882353186607361	0.0	0.0	23
22	0.6515151858329773	0.6470588445663452	0.5	0.6666666865348816	23
23	0.5227272510528564	0.529411792755127	0.375	0.5	23
24	0.6333333253860474	0.6470588445663452	0.4285714328289032	0.6000000238418579	23
25	0.682692289352417	0.6470588445663452	0.375	0.75	23
26	0.39393940567970276	0.4117647111415863	0.25	0.3333333432674408	23
27	0.523809552192688	0.6470588445663452	0.20000000298023224	0.3333333432674408	23
28	0.694444477558136	0.7058823704719543	0.800000011920929	0.5	23
29	0.4285714328289032	0.75	0.0	0.0	23
30	0.8214285373687744	0.7058823704719543	0.375	1.0	7
31	0.550000011920929	0.5882353186607361	0.1428571492433548	0.5	7
32	0.39393940567970276	0.4117647111415863	0.25	0.3333333432674408	7
33	0.5142857432365417	0.529411792755127	0.4285714328289032	0.4285714328289032	7
34	0.509615421295166	0.6470588445663452	0.25	0.25	7
35	0.42307692766189575	0.6470588445663452	0.0	0.0	7
36	0.5333333015441895	0.5882353186607361	0.3333333432674408	0.4000000059604645	7
37	0.6190476417541504	0.5882353186607361	0.25	0.6666666865348816	7
38	0.5428571701049805	0.5882353186607361	0.5	0.2857142984867096	7
39	0.9230769276618958	0.875	0.6000000238418579	1.0	7
40	0.6590909361839294	0.7058823704719543	0.6000000238418579	0.5	49
41	0.75	0.5882353186607361	0.30000001192092896	1.0	49
42	0.90625	0.8235294222831726	0.25	1.0	49
43	0.4000000059604645	0.7058823704719543	0.0	0.0	49
44	0.7211539149284363	0.7058823704719543	0.4285714328289032	0.75	49
45	0.5333333015441895	0.5882353186607361	0.3333333432674408	0.4000000059604645	49
46	0.4318181872367859	0.4117647111415863	0.5714285969734192	0.3636363744735718	49
47	0.509615421295166	0.6470588445663452	0.25	0.25	49
48	0.7166666388511658	0.8823529481887817	0.5	0.5	49
49	0.5	0.5	0.375	0.5	49
50	0.6142857670783997	0.6470588445663452	0.6000000238418579	0.4285714328289032	1991
51	0.35576921701431274	0.4117647111415863	0.125	0.25	1991
52	0.6166666746139526	0.7058823704719543	0.20000000298023224	0.5	1991
53	0.75	0.5882353186607361	0.30000001192092896	1.0	1991
54	0.8666666746139526	0.7647058963775635	0.3333333432674408	1.0	1991
55	0.7045453786849976	0.7647058963775635	0.75	0.5	1991
56	0.34285712242126465	0.3529411852359772	0.25	0.2857142984867096	1991
57	0.675000011920929	0.7058823704719543	0.5	0.6000000238418579	1991
58	0.875	0.7647058963775635	0.20000000298023224	1.0	1991
59	0.476190447807312	0.5	0.4000000059604645	0.2857142984867096	1991
60	0.43939393758773804	0.47058823704719543	0.2857142984867096	0.3333333432674408	1970
61	0.4333333373069763	0.529411792755127	0.20000000298023224	0.20000000298023224	1970
62	0.5642856955528259	0.5882353186607361	0.5	0.4285714328289032	1970
63	0.84375	0.7058823704719543	0.1666666716337204	1.0	1970
64	0.8214285373687744	0.7058823704719543	0.375	1.0	1970
65	0.5857142806053162	0.5882353186607361	0.5	0.5714285969734192	1970
66	0.7045453786849976	0.7647058963775635	0.75	0.5	1970
67	0.800000011920929	0.8823529481887817	1.0	0.6000000238418579	1970
